system:index,AFFGEOID,ALAND,AWATER,COUNTYFP,COUNTYNS,GEOID,LSAD,NAME,STATEFP,Year,edd,gdd,ppt,tavg,tmax,.geo
1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2014.0,34.97177817698536,1975.6962627633102,730.6877483337331,18.706280455524045,24.646373514246918,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2014.0,10.608001347055417,1767.9764082397985,569.4540859976155,17.470268061708474,23.243701240941945,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2015.0,27.00861859426093,1848.6532518519934,720.8132064081863,17.97306310000937,23.777470404889034,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2015.0,54.13719070271687,2161.3176157220837,830.1617440148187,19.828667504516105,25.701981298889493,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2015.0,17.30196444749219,1886.5288976272452,706.1800959735915,18.23378364703732,23.930807213971313,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2016.0,32.29785121536832,1948.1768610264933,856.3830252956172,18.36688072949523,24.149666765579997,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2016.0,83.60911346542984,2267.0791406121384,719.7200987437918,20.23700430602954,25.955760087762396,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2016.0,44.87779948093514,1994.7730316624177,579.0039667476922,18.56928734652259,24.207826652293797,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2017.0,49.97428005768429,1833.6326786349225,614.2764312907656,17.887260963006934,23.983112708309292,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2017.0,93.23909850963122,2120.0580065156473,470.2986090127608,19.625388514711787,25.872617041010056,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2017.0,21.199137669272005,1834.8849489715374,694.8701951429821,17.95187217762301,23.650702802350754,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2018.0,70.3884291423687,1975.2639643472958,1045.5489742182083,17.863142582122038,23.606780514498006,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2018.0,134.12036118277362,2306.743141399056,474.90798698337545,20.095682164731805,26.149798624044706,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2018.0,61.79249492934119,2045.05344594506,612.8428737503689,18.591475451519482,23.894333225831144,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2019.0,29.952432623213213,1828.0188638193936,635.5162495922871,17.77634366362036,23.575202098954065,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2019.0,67.36731648850325,2152.282614551878,709.6321518939891,19.72262300509024,25.35386494636176,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2019.0,32.723146586373865,1899.8896245739272,672.7849518506213,18.269710828652382,23.618832004633582,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2020.0,71.87208511057965,1862.5993446280183,613.0901612593362,17.75431915863493,23.97744351641382,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2020.0,74.5711026857605,2056.1075921049865,648.1234709450234,19.04230504371794,24.897429988233984,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
